id,ime_aktivnosti,datum_aktivnosti,trajanje_aktivnosti,st_prev_km,skupen_vzpon,kalorije,povprecna_hitrost,povprecna_kadenca,maksimalna_kadenca
1196,biking,2013-09-07,19.1,6.0954599609375,52.5999755859375,132,19.12485853889228,0,0
1197,biking,2015-02-25,178.46666666666667,52.09203125,275.6000061035156,1119,19.55101947139473,0,0
1198,biking,2014-04-25,27.15,8.2222900390625,45.59999924898148,115,18.87073508249908,0,0
1199,biking,2015-01-21,201.66666666666663,88.4894375,315.1999877989292,2035,26.82655929459845,132,132
1202,biking,2014-09-28,34.78333333333333,9.679900390625,643.5999755859375,516,16.866425174459746,0,0
1203,biking,2015-09-12,251.38333333333333,97.7598828125,1095.3999996185305,1809,27.586909738275462,0,0
1205,biking,2012-01-25,216.38333333333333,83.15128125,220.4000029563904,1523,27.429097514784203,0,0
1206,biking,2013-09-04,57.2,21.19776953125,177.20001220703125,324,23.90301336469636,0,0
1207,biking,2014-12-10,116.95,35.08419140625,449.7999877929688,1000,20.86746413113533,0,0
1208,biking,2014-07-05,118.35,52.47380078125,210.6000061035156,763,28.61089432350684,120,120
1209,biking,2014-07-11,131.61666666666667,53.3315,238.00003051757807,1031,32.30189275493585,125,125
1210,biking,2013-12-08,164.33333333333334,65.349421875,202.0,903,27.576984422989906,123,123
1211,biking,2014-07-10,25.266666666666666,12.3363203125,5.20001220703125,178,29.26875874920499,110,110
1212,biking,2014-07-24,122.51666666666668,67.49209375,347.20001220703125,1554,33.06808809658845,123,123
1213,biking,2016-05-21,30.816666666666663,7.36356005859375,40.19999933242798,254,20.452258921011,148,148
1214,biking,2015-05-02,257.25,66.9923671875,541.7999877929688,1500,24.99011683588953,126,126
1216,biking,2017-06-22,109.33333333333331,53.1048515625,313.1999816894531,1745,29.132372695067684,126,126
1217,biking,2017-04-28,114.55,43.9716015625,292.6000061035156,983,29.525850837819068,0,0
1218,biking,2015-12-05,53.48333333333333,19.01055078125,7.20001220703125,758,21.021523012301387,0,0
1219,biking,2015-08-23,50.71666666666667,18.485009765625,152.20001220703125,398,27.529037253552,123,123
1221,biking,2012-03-29,54.28333333333333,9.706900390625,77.0,320,14.73483134762194,0,0
1222,biking,2015-09-05,39.78333333333333,12.80241015625,391.3999633789063,819,19.293454106461564,123,130
1223,biking,2016-09-28,14.816666666666666,20.755509765625,127.19998168945312,364,101.05636860435344,0,0
1224,biking,2014-01-07,148.63333333333333,55.57105859375,530.7999877929688,1248,26.6179910528913,126,155
1225,biking,2012-08-01,250.3,86.2606015625,378.3999938964844,1814,24.25268621850317,0,0
1226,biking,,90.3,41.13175,10.0,568,0.0,105,105
1227,biking,2014-10-14,128.78333333333333,69.1100625,342.20001220703125,1640,34.65342991743276,124,124
1228,biking,2016-02-06,354.6666666666667,170.880296875,376.6000061035156,3314,31.775202551102904,144,144
1229,biking,2012-05-09,109.85,17.5802890625,135.0,585,10.228217258890862,0,0
1230,biking,2016-11-22,120.03333333333332,46.35796875,355.4000244140625,1338,23.38045107497167,0,0
1231,biking,2016-05-19,94.88333333333334,33.35516015625,940.2000122070312,1598,25.2933340433404,137,137
1232,biking,2012-02-26,34.56666666666667,3.86877001953125,36.199981689453125,259,9.173095854179548,0,0
1233,biking,2014-02-21,11.683333333333334,5.47191015625,200.6000061035156,193,28.055744391221268,126,126
1234,biking,2016-05-25,149.9,30.377560546875,57.60003662109375,1326,14.470804921681024,157,246
1235,biking,2014-05-29,161.98333333333332,51.0958203125,931.4000549316406,1368,24.18141569025748,0,0
1236,biking,2014-07-01,208.78333333333333,101.05734375,547.2000122070312,2276,30.53975631599965,139,139
1237,biking,2011-12-18,240.91666666666663,82.262203125,203.6000061035156,1447,22.16641281346086,0,0
1238,biking,2014-09-24,59.0,35.0494296875,132.60000610351562,723,35.63572366372504,128,128
1239,biking,2017-03-12,95.9,41.45594921875,361.20000648498535,1395,25.92796129039281,0,0
1240,biking,2015-08-26,217.4,91.930578125,517.7999877929688,2293,26.621765700333285,133,133
1241,biking,2012-09-28,59.63333333333333,18.0373203125,192.20001220703125,489,18.713119018829364,0,0
1242,biking,2013-05-07,162.63333333333333,79.0106484375,180.4000244140625,1250,34.03476580139562,0,0
1244,biking,2017-02-12,283.01666666666665,51.88201953125,372.2000045776367,2089,11.961559692127642,0,0
1245,biking,2013-07-19,204.11666666666667,52.4935390625,905.999969482422,2798,18.518918704105413,0,0
1246,biking,2014-03-23,73.58333333333333,14.4970703125,77.80000305175781,699,13.795506538709043,0,0
1247,biking,2015-09-14,109.08333333333331,6.86289990234375,81.39999389648438,184,10.222546369542634,0,0
1248,biking,2014-06-14,100.35,28.801130859375,101.20001220703124,1295,18.76058558726137,0,0
1250,biking,,33.45,0.0,0.79998779296875,162,0.0,0,0
1252,biking,2013-09-10,8.416666666666666,2.815070068359375,200.6000366210937,136,20.02425345069336,105,105
1253,biking,2012-08-13,105.13333333333334,45.43825,178.19998168945312,747,29.462153608107847,0,0
1256,biking,2013-05-12,40.016666666666666,9.21158984375,41.400001525878906,194,15.326506756459416,0,0
1257,biking,2012-03-18,33.63333333333333,9.9363603515625,53.99998474121094,215,17.712375069514714,0,0
1259,biking,2016-04-22,71.13333333333334,15.7567900390625,284.1999816894531,452,15.433939630158084,0,0
1260,biking,2016-01-13,323.6333333333333,135.28121875,338.3999996185303,3210,25.722124274664697,135,135
1261,biking,2012-10-05,112.2,34.07448828125,340.3999938964844,741,25.83470049364099,0,0
1262,biking,2014-10-25,271.4166666666667,80.2207421875,567.4000244140625,1873,22.108513929367128,0,0
1263,biking,2014-10-07,119.11666666666666,40.7098203125,269.8000183105469,990,26.11124860594794,125,125
1264,biking,2013-04-16,35.81666666666667,14.53648046875,126.79998779296876,301,24.256271021937504,0,0
1267,biking,2014-03-01,246.2,93.9141015625,374.0,2107,24.50369757165617,114,115
1268,biking,2014-12-20,356.15,166.007125,386.0,2401,29.905231144955053,134,134
1269,biking,2014-12-15,119.13333333333334,20.513009765625,440.8000183105469,699,12.03884005207609,0,0
1271,biking,2017-08-09,120.03333333333332,67.11403125,330.0,1336,33.96717039147591,0,0
1273,biking,2012-05-13,37.7,3.255199951171875,53.79998779296875,258,5.470704590628102,0,0
1274,biking,2017-03-03,11.6,5.64331005859375,195.79999542236328,252,29.09764500122018,116,116
1275,biking,2013-08-09,96.56666666666666,30.40976953125,131.79998779296875,375,27.33616108096153,134,134
1277,biking,2012-05-11,93.85,4.83814013671875,13.0,351,5.620142103499646,0,0
1278,biking,2015-09-27,218.9333333333333,76.45971875,365.7999938726425,2354,22.375421406474384,0,0
1279,biking,2016-09-28,366.8666666666667,88.16021875,2249.7999992370605,2468,22.453373833307268,235,235
1280,biking,2017-04-09,97.5,26.311130859375,154.20001220703125,1580,16.185925340695636,0,0
1281,biking,2014-05-06,203.0,95.85715625,422.3999938964844,2205,31.32304073656534,139,139
1283,biking,2017-05-20,280.56666666666666,107.70778125,689.7999877929688,3410,23.02364941296819,0,0
1284,biking,2013-09-04,8.8,2.734070068359375,219.3999938964844,141,18.58736530458995,0,0
1285,biking,2014-01-22,212.96666666666667,67.5281328125,544.9999694824219,3025,22.86293261631909,130,130
1286,biking,2017-04-29,34.78333333333333,3.0217900390625,96.5999755859375,167,8.793953226040532,0,0
1287,biking,2016-03-28,41.766666666666666,6.431419921875,60.79999542236328,199,14.971597752326678,0,0
1288,biking,2016-04-16,129.13333333333333,42.09923828125,231.0000057220459,1883,20.93274868845209,0,0
1289,biking,2013-07-07,75.75,20.879150390625,51.0,949,16.351001693824987,0,0
1291,biking,2012-07-10,194.45,75.1376484375,330.20001220703125,1488,26.94545580945707,0,0
1293,biking,2017-03-14,134.38333333333333,42.6718203125,431.7999877929688,1204,19.494702557764544,0,0
1295,biking,2014-02-28,48.06666666666667,10.5843701171875,106.99996948242188,317,14.379097768436557,0,0
1296,biking,,17.183333333333334,0.0,2.0,236,0.0,99,99
1297,biking,2012-01-28,255.3,105.1520390625,436.00001215934753,2075,27.219157986875107,0,0
1298,biking,2017-06-01,101.98333333333332,22.515130859375,51.80001831054688,1085,13.565509356373584,0,0
1301,biking,2013-08-25,117.43333333333334,24.5881796875,111.60000610351562,1644,12.57592200113814,0,0
1302,biking,2016-10-14,82.75,31.580490234375,393.8000183105469,1029,22.93008124603153,141,141
1303,biking,2013-09-04,53.833333333333336,22.3784609375,269.8000183105469,430,24.9412514268014,0,0
1307,biking,2014-03-14,97.46666666666668,28.85158984375,246.20001220703125,457,25.04160820138572,121,121
1308,biking,2013-08-25,42.11666666666667,0.1818600006103515,11.199996948242188,214,0.2772622422404422,0,0
1309,biking,2016-08-08,235.26666666666668,56.11348046875,1044.2000427246094,1753,16.53580484416208,134,134
1310,biking,2016-11-10,135.95,38.98737890625,437.3999938964844,1303,17.487198783273676,137,137
1312,biking,2012-06-22,61.1,12.9663896484375,223.19998168945312,306,18.59974972025108,0,0
1313,biking,2012-06-09,112.31666666666666,51.10523046875,220.19998168945312,900,27.295745057508,0,0
1314,biking,2013-07-17,196.9833333333333,62.56705078125,930.7999877929688,3145,20.83592941778019,0,0
1315,biking,2015-08-07,52.333333333333336,13.4500595703125,80.20001220703125,277,20.96516711179017,228,228
1317,biking,2014-09-21,34.93333333333333,9.3670302734375,266.6000061035156,233,18.953060356993767,0,0
1318,biking,2015-06-25,168.3,25.7156796875,423.7999877929688,633,18.4226367165166,0,0
1319,biking,2013-04-09,53.45,19.603130859375,139.80001831054688,314,24.274322582604945,0,0
1320,biking,2015-08-15,203.16666666666663,88.506859375,339.20001220703125,1994,27.087903180965533,128,128
1321,biking,2015-09-24,100.23333333333332,36.785671875,367.3999938964844,1068,23.062628376403087,135,135
1322,biking,2012-05-27,28.83333333333333,5.6440498046875,12.000003814697266,169,11.7334415348192,0,0
1323,biking,2014-08-02,105.95,27.089640625,89.0,1503,16.42863545181226,0,0
1324,biking,2012-07-14,32.5,20.01855078125,834.5999450683594,298,36.93349195907578,0,0
1326,biking,2014-09-28,37.23333333333333,6.496740234375,274.40000915527344,284,20.2498782322286,0,0
1327,biking,2017-02-10,184.3333333333333,39.484078125,371.20000076293945,1346,12.8489663035803,176,176
1328,biking,2013-12-07,50.4,18.728619140625,9.0,727,22.288064778644944,0,0
1329,biking,2017-04-20,36.016666666666666,13.6095400390625,99.7999985218048,320,22.6597687976433,0,0
1330,biking,2016-05-22,52.7,6.7702998046875,42.40000009536743,231,16.52242570026198,115,115
1331,biking,2016-03-19,333.85,112.461296875,389.9999694824219,2175,25.21976355539473,0,0
1332,biking,2012-04-10,141.1,53.9186015625,266.79998779296875,721,25.55967278433288,0,0
1333,biking,2013-03-22,92.18333333333334,33.29826171875,139.39999389648438,457,26.86773738017004,128,128
1334,biking,2014-08-15,278.1,108.7132421875,540.0000305175781,2786,24.761005495060044,119,122
1336,biking,2017-06-18,219.06666666666663,66.9415703125,255.80001831054688,942,28.36273229741514,0,0
1337,biking,2016-12-03,89.33333333333333,37.352171875,180.4000244140625,1195,29.060645511119723,0,0
1338,biking,2016-03-10,198.2,92.0740234375,445.3999938964844,2409,28.655446392769083,114,123
1339,biking,2014-06-14,11.983333333333333,2.6171298828125,14.399993896484377,59,14.588157830418936,0,0
1340,biking,2016-06-04,24.33333333333333,5.10593017578125,41.39996337890625,101,19.63819298377401,0,0
1342,biking,2017-06-03,40.45,11.214509765625,53.0,415,16.617979068017984,0,0
1343,biking,2015-02-22,122.03333333333332,52.8716015625,385.800012588501,1345,25.97929313407234,136,136
1344,biking,2015-08-02,13.65,6.14281005859375,79.5999755859375,126,26.982392364961125,105,105
1345,biking,2016-06-17,90.43333333333334,22.203580078125,58.80001831054688,905,15.23220236044349,165,165
1346,biking,2016-04-09,13.966666666666669,2.816139892578125,61.20001220703125,173,13.248596277916338,0,0
1347,biking,2014-02-27,151.35,70.4530703125,281.0,1206,27.478876025804503,163,163
1348,biking,2014-04-05,126.0,30.22769921875,71.19999694824219,1719,15.983202593247226,0,0
1349,biking,2013-01-05,299.4833333333333,132.331796875,241.6000366210937,2717,28.252791413439034,0,0
1350,biking,2017-02-09,292.1333333333333,108.3406796875,398.5999870300293,2843,23.64853835239553,128,155
1351,biking,2015-10-25,122.7,42.04408984375,275.20001220703125,1104,24.932572530532383,135,135
1352,biking,2016-05-09,60.61666666666667,20.195,118.19998168945312,699,20.85379074326971,163,163
1353,biking,2015-08-28,101.96666666666668,52.720890625,205.79998779296875,1242,31.33834683364602,126,136
1354,biking,2014-05-17,72.76666666666667,9.29523046875,112.60003662109376,405,15.216745341634905,0,0
1355,biking,2012-09-06,89.75,18.67651953125,84.79998779296875,373,26.284042524889784,0,0
1356,biking,2016-04-30,181.13333333333333,53.6758984375,105.39999389648438,1861,27.08487922654244,0,0
1357,biking,2012-04-12,45.4,12.1022802734375,87.0,164,21.666023086733823,0,0
1358,biking,2012-09-29,30.066666666666663,18.957490234375,827.0,253,37.7513685662527,0,0
1361,biking,2012-03-31,59.66666666666666,10.4915595703125,105.79998779296876,492,11.817077626139364,0,0
1362,biking,2013-07-13,60.016666666666666,21.5773203125,814.0,820,21.248847327008423,121,121
1363,biking,2013-12-18,138.93333333333334,39.31851171875,591.3999633789062,1177,17.2332533024533,0,0
1364,biking,2013-08-21,244.31666666666663,121.865921875,252.80001831054688,1868,31.23867874484302,122,122
1366,biking,2016-10-15,32.13333333333333,16.83630078125,909.5999755859376,485,31.4000408352966,132,132
1368,biking,2016-11-23,133.95,52.0189296875,328.3999938964844,1325,23.293123880389373,0,0
1369,biking,2015-03-18,182.56666666666663,75.007640625,314.79998779296875,1823,28.19409249352057,121,123
1370,biking,2016-02-14,40.18333333333333,23.29083984375,5.80000114440918,431,34.85948317437568,113,113
